tweet_id,user_id,tweet_text,followers_count,following_count,tweet_count,listed_count,hashtags,mentions,user_description,retweet_count,reply_count,like_count,quote_count,created_at,label
1.54E+18,1.27E+18,"Morning view. Wish I could share this with someone right now lol. 
📍Makati https://t.co/zhK3yfAeLF",86,233,2018,0,0,0,5’9,0,0,2,0,2022-06-17 21:42:07+00:00,0
1.54E+18,1.19E+18,"that trend that goes ""when i remember who i'm [something bad or self destructive]"" and then show a picture of their younger selves like BITCH? I DONT EVEN REMEMBER MY CHILDHOOD BITCH LIKE THAT KID IS LONG GONE WTF that kid grew up and now wants to kill themselves",32,403,460,0,0,0,yeah nah,0,0,1,0,2022-06-18 06:03:28+00:00,0
1.54E+18,3205028747,"@ellaeris_RT A writer just trying to be seen ☺️💜 my latest blog post 💜
https://t.co/sl4ar8iaOn",387,559,3009,4,0,1,"A writer, a blogger and a hot mess 😂 Enjoy my blog and random tweets 💜

Insta: https://t.co/dhVnT13Sep…",2,1,4,0,2022-06-14 09:37:50+00:00,0
1.54E+18,1.26E+18,Not a makeup person. But I'm fine either ways❤️🥰🦋 https://t.co/hXiZNC6pKZ,20,45,52,0,0,0,"Health Educator and an entrepreneur
Jus a young girl striving for success ❤️",0,0,1,0,2022-06-18 06:52:04+00:00,0
1.54E+18,1258966110,"Miserable, damp Saturday evening so drinking wine and singing along badly to all manner of Pet Shop Boys’ songs and lamenting my lost youth, missed opportunities and those no longer here… and frankly I don’t care if that’s sad, bad or mad! https://t.co/PXthcAYBXD",640,467,31755,1,0,0,"NHS employee, gay, yet not a Leftie - it is allowed you know! Views are mine or someone else’s if their’s are more interesting!🏳️‍🌈 Pronouns - err, umm, eh?",0,3,9,0,2022-06-18 19:07:03+00:00,0
1.54E+18,1.52E+18,"@TylerGr16741200 @IotaElwyn @brainchildguru @MayraFlores2022 That's why I'm not a self respecting Dem.
You do know what #WalkAway means don't you?
Desantis rocks!
Hope he's next president!",5,15,219,0,1,1,"Registered Dem
Belong to #walkaway",0,0,1,0,2022-06-19 21:07:45+00:00,0
1.54E+18,1.45E+18,"World bank, ""The GBV survivors are living in Tigray under limited quality response services"". Please help them. 

👉@WorldBank, supporting to 🇪🇹 is encouraging #TigrayGenocide.
Please stop it. 

@eucopresident @JosepBorrellF
@Weynibe
https://t.co/vtu53N1ZV1",1437,1101,78092,0,1,1,It is time for world leaders to #act #Tigray is suffering with daily #DroneAttacks @SecBlinken @POTUS #TigrayGenocide @USForeignAssist @Europarl_EN @EU_Commissi,76,0,26,0,2022-06-18 20:39:45+00:00,0
1.54E+18,1.46E+18,"Sterling had been phased out by Pep for 2 seasons now, Phil Foden is levels above him in every department. With all due respect to Miggy he would do a job in that team with the players they have so it’s no surprise why they are letting him go for £35m 

#NUFC",1515,1002,11387,6,1,0,NUFC Updates Daily. Team News. Transfer updates. Player Rating & Rants. NOT ITK 😁,0,3,8,1,2022-06-19 11:41:52+00:00,0
1.54E+18,1.51E+18,I want kiss him and hug him so bad 🥺🥺🥺 https://t.co/9zoYBQaLQE,2060,2017,3777,0,0,0,"aku ingin begini, aku ingin begitu. ingin jimin, ingin jungkook, loba kahayang.",0,0,0,0,2022-06-15 14:13:56+00:00,0
1.54E+18,8.83E+17,Im tired😔 I feel like a failure 😭,9,83,61,0,0,0,,0,0,0,0,2022-06-19 06:11:16+00:00,1
1.54E+18,1.49E+18,Read my thoughts on YourQuote app at https://t.co/b0O5fF7vXB https://t.co/D4RTNQZvIf,90,548,373,0,0,0,"alra tv live everyday 4am to 6am YouTube
خدا کی نظر میں، خدا کو خوش کرنے کا بہترین وقت وہ ہے جب آپ جوان ہوں۔  را ریاض گوہر شاہی",5,0,15,1,2022-06-16 16:20:08+00:00,0
1.54E+18,2740634112,And just like that it’s irritation season ..🔥🔥🔥💦💦💦💦 https://t.co/wEcF92MOKd,2759,1292,33211,13,0,0,Bacon seed producer 🥓🥓Irrigation Warrior 🌧🌧 Part time Trucker 🚛🚛🚛🚛 #TeamFendt,0,2,3,0,2022-06-16 03:18:51+00:00,0
1.54E+18,1.43E+18,i just tried master for the first time domt talk to me im traumatized https://t.co/HiFBc54lgA,4161,2916,21265,28,0,0,#原神 kazuha and yelan worshipper,0,0,2,0,2022-06-19 05:51:21+00:00,0
1.54E+18,1.33E+18,"SEX IN THE DARK
THE DEMON AND THEM DID NOT SLEEP
LAST NIGHT.

The Disease and Cursed of the Earth had a Carnival xxx half nude ho 
Dance sex, she is Trinidad and Tobaho.
This place is nasty Cursed.

SATANIC SPIRIT TRINI THE BEELZEBUB LUCIFER'S LITTLE DEMON AND THEM

SSTTBLLD https://t.co/JkUfJBzi3I",165,983,7875,0,0,0,"John Travolta Bridgewater
Email: loveistheway3@mail.com 
onestopshoptt@gmail.com
forgivemelove@protonmail.com
trinidadayway@yahoo.com

Entrepreneur",0,2,1,0,2022-06-16 13:48:02+00:00,0
1.54E+18,1.28E+18,LIKEEEEE THERE IS JUST S9METHING ABT HOW WOOMA PORTRAYS EMOTIONS,145,495,28544,4,0,0,"@jonahdisliker my beloved                                   
      local albert kisser || 19 || icon by @/whalevoyager ||
victor/miles/norm/jeremy/randy/doc",0,0,0,0,2022-06-18 06:03:51+00:00,0
1.54E+18,472586115,"#HatKhatroKhamb at Goa: A symbol of pride for all Hindus of Goa who are still Hindus despite Vatican's atrocities in the ""loving"" name of Jesus. 

This should be a symbol of shame for all those Goan Cs who hail Monster Xavier whose fake dead body is housed just a few kms away. https://t.co/5Glew3IkvM",10862,172,282,32,1,0,"Bhagawat Gita Foundation for Vedic Studies |
श्रेयान्स्वधर्मो विगुण: परधर्मात्स्वनुष्ठितात् | 
स्वधर्मे निधनं श्रेय: परधर्मो भयावः|| 
https://t.co/J6AnssaTHg",328,18,1095,6,2022-06-18 13:17:03+00:00,0
1.54E+18,2425231,The funniest people are often also the most depressed.,3412895,0,774884,6228,0,0,Interesting facts about life.,218,18,1392,21,2022-06-16 20:43:58+00:00,0
1.54E+18,1.30E+18,Late night thoughts are going crazy today why am i second guessing every friend i know WTF,3,11,506,0,0,0,"Success is my only option, failure’s not",0,0,0,0,2022-06-19 01:06:38+00:00,0
1.54E+18,1.46E+18,I want you down on your knees and BEGGING for my acknowledgement. You can kiss and lick at the bottoms of my new heels and make sure there isn’t a speckle of dust on them. Charli addiction has overtaken you and you’ll never escape! https://t.co/6onAUF3Grp,335,75,42,0,0,0,Charli addiction is real! Breaking mens brains & making them my puppets. I’ll bring your celeb crush fantasy to life! FINDOM. Not affiliated with @charlidamelio,8,0,55,0,2022-06-18 06:26:51+00:00,0
1.54E+18,1.52E+18,it sucks to feel lonely for so long. ive begun to just accept it and everyday is just another day but sometimes it's hard to ignore the emptiness inside of you,3,1,48,0,0,0,oppressed gamer,0,1,1,0,2022-06-14 01:26:49+00:00,1
1.54E+18,1.48E+18,"And like moon , we must go through the phases of emptiness to feel full again. https://t.co/4X9vRLYRA6",1836,863,2427,3,0,0,:/ @sedrayyy,13,2,97,0,2022-06-17 18:53:17+00:00,1
1.54E+18,1.44E+18,I might be depressed and sad and miserable but at least I'm hot (for girls only) https://t.co/EUVJlzfGzX,349,262,6513,5,0,0,curazao means heart in itziar ituño language,1,17,38,1,2022-06-17 19:00:47+00:00,0
1.54E+18,1.24E+18,"Tbh I've found so many new things these past couple of days about modding BnS that it just kills me a bit that the game is in shambles population wise in the Western region. All due to NCSoft's incompetence.
Modding for the game will get a lot better with mesh combination method! https://t.co/HxjbDjgrMa",15,44,243,0,0,0,"R-18 + ⚣ BL content

Very slow game modder. I do mods for boys. Profile art is commission work from: 
【@dot_zack】 Character is mine.",0,1,0,0,2022-06-12 23:27:36+00:00,0
1.54E+18,365758662,@criprights Not everyone is a depressive. https://t.co/giRASRvuon,206,162,20630,4,0,1,Proud veteran. Think we live in the best country in the world. Hate the anti Australia cult. Disagree with the inner city leftist mafia.,0,0,1,0,2022-06-14 10:23:47+00:00,0
1.54E+18,1554452779,I found the cure to depression and it is baby goats https://t.co/AMYqXaz5tL,199,202,7987,0,0,0,no,2,0,11,0,2022-06-19 01:53:35+00:00,0
1.54E+18,19245279,I feel so utterly alone and rejected.,26405,13991,132110,283,0,0,"Christian, Mom, Wife, Author, Vocalist, Abuse Survivor. BOOK: Not Forsaken. Published by @TheGoodBookUSA @TGC @ERLC and other fine folks. LIT AGENT: @Byrd_Brad",20,279,448,12,2022-06-19 02:46:53+00:00,1
1.54E+18,1.34E+18,"if you're like ""oh no i haven't collected a single star it's too late to join now"" stop right there, go watch a video and 50 stars will be added. you can keep doing that every 10 minutes and it'll be a huuuge help",303,429,42050,1,0,0,"#ATEEZ : our ship goes one way
| 20 | they/them | read carrd byf",407,1,411,4,2022-06-13 23:57:58+00:00,0
1.54E+18,1.49E+18,"I am suffering from emptiness, where you don't even feel pain at the first place to suffer, it just the suffering of waiting, waiting for things to happen",3127,51,827,5,0,0,,7,0,46,1,2022-06-14 15:09:58+00:00,1
1.54E+18,1.37E+18,"For the doms!
❤️➕🔄 https://t.co/tpf3WPpY9B",1010,1375,18748,12,0,0,"bi/99%dom/1%sub/respects leans/depressed/DMs openish/needy you’ve been warned/love me/lonely as fuck/irl,nonrp,blank=blocked/detailed only RPers go away",5,0,5,0,2022-06-16 20:58:19+00:00,0
1.54E+18,7.64E+17,you in her dms 😹 im in the lowest point of my life.,39,270,3840,1,0,0,Some satire some when i'm dazed,0,0,2,0,2022-06-19 05:40:12+00:00,0
1.54E+18,1.32E+18,"ive been making ""art"" all day, if u can even call it that. i guess it's a way to vent, even if i feel emptier by the end of each piece. i try to vent through my art, but i don't know what to vent about. its just emptiness.",48,88,4085,0,0,0,,0,0,2,0,2022-06-16 17:50:14+00:00,1
1.54E+18,289091674,Is it a cry for help if you dress like a clown and suck Cointeau straight from the bottle? https://t.co/a5uuxRbCYd,297,1564,6467,4,0,0,High class clown. Jaywalking aficionado. Assistant musician with #RondeauTheMusical. Mexican Jumping Bean fan account.,0,3,8,0,2022-06-13 14:11:05+00:00,0
1.54E+18,1.33E+18,Late night thoughts (´・ ω ・`) https://t.co/emYiF3RSQj,3,8,16,0,0,0,"Pink Au Ra Sistah ✦ WAR/DNC?? ✦ No 6.1 spoilies! _(:,3_ ✦ Aether ✦ main @_chuteki",0,0,0,0,2022-06-16 05:36:51+00:00,0
1.54E+18,1.48E+18,"/cmiiw 💜 i'm someone who believes that everything that happens in the world, goes back to one's destiny. let's say i'm enjoying this coffee right now. it's already written that i'll enjoy it, it's not my free will.. so in the end, what is my life? https://t.co/aUQWYuA2g6",1702,89,4164,29,0,0,항상 너의 궤도에 머물게 #ONEWE,90,1,263,38,2022-06-18 14:21:15+00:00,1
1.54E+18,1.29E+18,"Wts / want to sell / lfb ina

{Rt's are very appreciated ♡}

Soobin postcard end
Beomgyu lenti end
Taehyun pc end
Yeonjun pc tear ver.

✅ Keep event
✅ Packing
✅ ph, sg, my, vn, mx
❌ Adm 🍊 1.7%
📍 Jateng

t. photocard txt minisode 2 minisode2 m2 Thursday's Child yj sb th bg https://t.co/z6s5g8NbBt",448,505,6740,1,0,0,"꒰ sbt, fa, random acc ꒱ #투모로우바이투게더 #세븐틴 #엔시티 | looking for rpc taehyun 2nd memo dvd & digi code ♡꙼̈ ࿐ ࿔",31,2,0,3,2022-06-18 05:54:52+00:00,0
1.54E+18,1.33E+18,"Bro, what the fuck is it with people on Twitter being like 

Spoilers for XYZ!!
-
-
-
- 
Uncovered spoilers in the same tweet.

This does NOTHING. You are a FAILURE. You have bad ideas and you should feel bad. Put them in a second tweet or use the fucking spoiler tag for images. https://t.co/K09hmnh2qP",74,144,1974,3,0,0,"I will create things until I die. 

 20. they/them.",2,0,8,0,2022-06-16 02:16:11+00:00,0
1.54E+18,1.49E+18,".@WorldBank , ""The GBV survivors are living in Tigray under limited quality response services"". Please help them. 

👉world bank, supporting 🇪🇹 is encouraging #TigrayGenocide.
Please stop it. 

@eucopresident @JosepBorrellF
@KingoTDF https://t.co/SNcnpHrZ5L",688,653,62049,0,1,1,እምቢ ኣይሰምዕን✊,126,0,59,0,2022-06-19 06:04:09+00:00,0
1.54E+18,1.52E+18,"#कबीरसाहेब_की_पहचान
Kabir ji comes to cross his beloved souls in all the four ages.
God Kabir ji had appeared in the golden age by the name Sat Sukrit. At that time, one of his beloved souls made Sahete ji his disciple and explained the nectar of knowledge.

-@SaintRampalJiM 🙇🏻🙏🏻 https://t.co/bJPMQB48sU",21,81,2597,0,1,1,Kabir is god,0,0,0,0,2022-06-19 17:44:49+00:00,0
1.54E+18,1.47E+18,"#💔Tigrayans are suffering in the dark,No fuel, no electricity, no internet, no medicine, no food no bank. 7+m people of #Tigray have been cut off from the  rest of the world by #Eritrean &amp; #Ethiopian forces for 596+ days.#TigrayCantWait #EU #EndTigraySiege @UN @PowerUSAID @MargM",441,763,4089,0,1,1,,122,0,58,1,2022-06-19 00:54:08+00:00,0
1.54E+18,8.97E+17,i’m tired of feeling this way,113,97,6431,0,0,0,*•.¸♡ ♡¸.•*,0,0,0,0,2022-06-14 05:25:08+00:00,1
1.54E+18,1.44E+18,@CathieMarieb @mchooyah Nice pic.  I see you have some mentall illness.  Hope you get the help you need.,7,48,1158,0,0,1,"No whining,
don't act tough online, and remember...nobody cares.
Not a liberal and don't assume I am just because I'm not a moron like you.",0,0,0,0,2022-06-13 16:26:25+00:00,0
1.54E+18,1.20E+18,I could just kill my self rn.,690,882,110175,6,0,0,"@Buildbuilddd @biblesumett @ohmpawatt @mynameisnanon //
mainly;ohmnon,yinwar,biblebuild,pondphu. #mooyors #bubbles #โอมนนน 💜💚❤️",0,0,0,0,2022-06-14 14:26:03+00:00,0
1.54E+18,1.53E+18,i am only 17 years old but why i feel like im a big failure 💔,828,863,96,0,0,0,restricted zone 💥💥💫,0,3,6,0,2022-06-14 14:54:22+00:00,1
1.54E+18,1.18E+18,"Be strong, because things will get better. It might be stormy now, but it can’t rain forever.",73802,350,3001,35,0,0,"Filipino Catholic Priest from the Archdiocese of San Fernando, Pampanga, Philippines #FatherTiktok #DailyDevotionWithFatherFiel",1809,28,6086,78,2022-06-15 00:17:35+00:00,0
1.54E+18,1.36E+18,"Thousands of students &amp; families are suffering from the consequences of prolonged visa response time for Australian student visa for Pakistan...
#AusExpediteVisaforPK
#AusspeedupSC500forPK
@AusHCPak @AlboMP @CMShehbaz",7,2,56,0,1,1,international student,26,0,18,0,2022-06-19 17:10:36+00:00,0
1.54E+18,1.52E+18,"One thing I have learnt from living in South Africa for most of my life is “You can not fuck up a Toyota” 

Many have tried, many have failed. 

#toyota #hilux https://t.co/ElgQ9SvNKQ",374,102,975,0,1,0,South African from Scottish descent living in Cyprus,6,2,21,0,2022-06-14 12:22:13+00:00,0
1.54E+18,2460613650,"While we ALL are Team Beto and working to get more registered voters to the polls, please remember he cannot fight a Republican legislature and LT GOV, and AG all by himself, and will need lots of help to get things done. We need a better balance of Texas leadership.",13988,12199,66962,18,0,0,"Attorney Dallas,Texas. Oklahoma born. Love God. Honoring my Nana. Love my city. Love my country. Love people. Democracy Advocate. No DMs #CowboysNation",65,8,220,3,2022-06-16 15:42:22+00:00,0
1.54E+18,1.39E+18,just wanna let you know that me and my oomfs here are still streaming hot since day-1 so that you won't feel alone 😊 we are in this together 🫂,1085,1102,15674,0,0,0,dedicated for #세븐틴 only,133,1,299,1,2022-06-16 11:32:56+00:00,0
1.54E+18,1.53E+18,"Here’s the finished product. Well…products since there’s two versions. One that’s not gory and another that’s gory. It is minor gore, so not a whole lot to worry about. I guess

#digitalart #Vtuber #ENVtubers #surrealart https://t.co/yFjJz5pCNp",16,60,78,0,1,0,Art account for @Buffys_Buffet,0,0,2,0,2022-06-13 16:01:29+00:00,0
1.54E+18,1.25E+18,"I have to go another country for studies, I am happy that I’ve got selected and reaching out my dreams but at the same time really sad to leave everything behind, this happy plus sad feeling made me little depressed, need prayers and soon I’ll  be back here with y’all 🤍",17207,98,36757,0,0,0,"I am an object oriented programmer, I can either create visual concepts using computer software or by hand to communicate ideas/ fiction writer/ novelist.",1,34,88,0,2022-06-16 18:42:20+00:00,0
1.54E+18,1.16E+18,"I am forever changed and traumatized by how my government treated me and my family this past year.

I will not forget.",11813,1521,3453,10,0,0,1st Generation Canadian. Conservative mom of 3 teenagers. Obsessed with sports. What’s happening to my beloved Canada?! Gettr @DutchHockeyMom,1596,326,10287,81,2022-06-14 03:21:35+00:00,0
1.54E+18,1.24E+18,"I cried a lot in this scene, only 2 sentences and he could make my tear fall down 😭
I think this is the best role of his career so far. Please vote for him, he deserves the award 🙏
#Kimsoohyun 
#KimSooHyun
#OneOrdinaryDay https://t.co/QIp3B7bIQA",48,182,207,0,1,0,Just a green tree & only Kim Soo Hyun,8,0,40,1,2022-06-18 17:18:23+00:00,0
1.54E+18,1.44E+18,@honwowo Holy shit- out of all the things in paper mario this queen traumatized me the most https://t.co/GDRJF7Utbp,42,382,2379,0,0,1,he/him/they/them💚 ~ zero patience :D ~ I am sometimes full of pop-culture and mcyt references. Don’t be ignorant🍃,0,0,0,0,2022-06-18 19:27:28+00:00,0
